number,name,method,fold,symbolCount,numOfAttentionLayers,header,dmodel,dff,ncoef,strategy,architecture,dropout,num_resblocks,num_channels,use_1x1conv,lr,Test Accuracy
11,Car,CATCH24_SYM,2,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6333333333333333
11,Car,CATCH24_SYM,3,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6166666666666667
11,Car,CATCH24_SYM,4,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7333333333333333
11,Car,CATCH24_SYM,0,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6833333333333333
11,Car,CATCH24_SYM,1,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7166666666666667
11,Car,CATCH24_SYM,2,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6666666666666666
11,Car,CATCH24_SYM,3,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6333333333333333
11,Car,CATCH24_SYM,4,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.65
11,Car,CATCH24_SYM,0,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.65
11,Car,CATCH24_SYM,1,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.5833333333333334
11,Car,CATCH24_SYM,2,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6333333333333333
11,Car,CATCH24_SYM,3,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7166666666666667
11,Car,CATCH24_SYM,4,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6333333333333333
11,Car,CATCH24_SYM,0,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6833333333333333
11,Car,CATCH24_SYM,1,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6666666666666666
11,Car,CATCH24_SYM,2,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6333333333333333
11,Car,CATCH24_SYM,3,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6833333333333333
11,Car,CATCH24_SYM,4,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6166666666666667
11,Car,CATCH24_SYM,0,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6166666666666667
11,Car,CATCH24_SYM,1,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6833333333333333
11,Car,CATCH24_SYM,2,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6833333333333333
11,Car,CATCH24_SYM,3,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7166666666666667
11,Car,CATCH24_SYM,4,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6666666666666666
11,Car,CATCH24_SYM,0,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6666666666666666
11,Car,CATCH24_SYM,1,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7166666666666667
11,Car,CATCH24_SYM,2,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7333333333333333
11,Car,CATCH24_SYM,3,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7
11,Car,CATCH24_SYM,4,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.65
11,Car,CATCH24_SYM,0,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6333333333333333
11,Car,CATCH24_SYM,1,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.65
11,Car,CATCH24_SYM,2,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6833333333333333
11,Car,CATCH24_SYM,3,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7
11,Car,CATCH24_SYM,4,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6666666666666666
11,Car,CATCH24_SYM,0,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6833333333333333
11,Car,CATCH24_SYM,1,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6833333333333333
11,Car,CATCH24_SYM,2,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6833333333333333
11,Car,CATCH24_SYM,3,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6666666666666666
11,Car,CATCH24_SYM,4,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.65
11,Car,MCB,0,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.7833333333333333
11,Car,MCB,1,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.7333333333333333
11,Car,MCB,2,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.48333333333333334
11,Car,MCB,3,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.75
11,Car,MCB,4,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.7333333333333333
11,Car,MCB,0,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.7333333333333333
11,Car,MCB,1,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.7666666666666667
11,Car,MCB,2,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.23333333333333334
11,Car,MCB,3,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.7166666666666667
11,Car,MCB,4,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.7666666666666667
11,Car,MCB,0,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7
11,Car,MCB,1,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7
11,Car,MCB,2,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.75
11,Car,MCB,3,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6666666666666666
11,Car,MCB,4,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8166666666666667
11,Car,MCB,0,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8
11,Car,MCB,1,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7
11,Car,MCB,2,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7333333333333333
11,Car,MCB,3,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6833333333333333
11,Car,MCB,4,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8166666666666667
11,Car,MCB,0,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6833333333333333
11,Car,MCB,1,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6833333333333333
11,Car,MCB,2,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7333333333333333
11,Car,MCB,3,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7833333333333333
11,Car,MCB,4,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7666666666666667
11,Car,MCB,0,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7166666666666667
11,Car,MCB,1,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7
11,Car,MCB,2,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.75
11,Car,MCB,3,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7166666666666667
11,Car,MCB,4,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7666666666666667
11,Car,MCB,0,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7166666666666667
11,Car,MCB,1,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7333333333333333
11,Car,MCB,2,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.75
11,Car,MCB,3,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8
11,Car,MCB,4,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8333333333333334
11,Car,MCB,0,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7666666666666667
11,Car,MCB,1,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8333333333333334
11,Car,MCB,2,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7333333333333333
11,Car,MCB,3,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7
11,Car,MCB,4,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8333333333333334
11,Car,MCB,0,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7
11,Car,MCB,1,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.75
11,Car,MCB,2,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7333333333333333
11,Car,MCB,3,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.75
11,Car,MCB,4,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7333333333333333
11,Car,MCB,0,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7333333333333333
11,Car,MCB,1,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6833333333333333
11,Car,MCB,2,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7333333333333333
11,Car,MCB,3,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7166666666666667
11,Car,MCB,4,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.75
11,Car,ORI,0,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.7666666666666667
11,Car,ORI,1,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.8166666666666667
11,Car,ORI,2,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.7166666666666667
11,Car,ORI,3,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.8666666666666667
11,Car,ORI,4,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.7666666666666667
11,Car,ORI,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7833333333333333
11,Car,ORI,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8166666666666667
11,Car,ORI,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7833333333333333
11,Car,ORI,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7333333333333333
11,Car,ORI,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7666666666666667
11,Car,ORI,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7833333333333333
11,Car,ORI,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.75
11,Car,ORI,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7666666666666667
11,Car,ORI,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7166666666666667
11,Car,ORI,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7666666666666667
11,Car,SAX,0,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.7166666666666667
11,Car,SAX,1,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.7
11,Car,SAX,2,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.21666666666666667
11,Car,SAX,3,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.75
11,Car,SAX,4,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.7666666666666667
11,Car,SAX,0,5,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.65
11,Car,SAX,1,5,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.75
11,Car,SAX,2,5,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.23333333333333334
11,Car,SAX,3,5,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.7666666666666667
11,Car,SAX,4,5,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.75
11,Car,SAX,0,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6666666666666666
11,Car,SAX,1,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7
11,Car,SAX,2,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7
11,Car,SAX,3,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.65
11,Car,SAX,4,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7166666666666667
11,Car,SAX,0,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6666666666666666
11,Car,SAX,1,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7
11,Car,SAX,2,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7
11,Car,SAX,3,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6666666666666666
11,Car,SAX,4,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7
11,Car,SAX,0,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7166666666666667
11,Car,SAX,1,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7333333333333333
11,Car,SAX,2,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.65
11,Car,SAX,3,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.75
11,Car,SAX,4,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.75
11,Car,SAX,0,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7166666666666667
11,Car,SAX,1,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.65
11,Car,SAX,2,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7
11,Car,SAX,3,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7166666666666667
11,Car,SAX,4,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6833333333333333
11,Car,SAX,0,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.65
11,Car,SAX,1,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6
11,Car,SAX,2,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5833333333333334
11,Car,SAX,3,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6833333333333333
11,Car,SAX,4,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.65
11,Car,SAX,0,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6666666666666666
11,Car,SAX,1,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6
11,Car,SAX,2,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6166666666666667
11,Car,SAX,3,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6666666666666666
11,Car,SAX,4,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.65
11,Car,SAX,0,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7333333333333333
11,Car,SAX,1,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.75
11,Car,SAX,2,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.35
11,Car,SAX,3,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7833333333333333
11,Car,SAX,4,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7
11,Car,SAX,0,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7166666666666667
11,Car,SAX,1,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7166666666666667
11,Car,SAX,2,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6833333333333333
11,Car,SAX,3,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7
11,Car,SAX,4,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6833333333333333
11,Car,SFA,0,5,3.0,4.0,32.0,16.0,256.0,uniform,transformer,0.0,,,,,0.21666666666666667
11,Car,SFA,1,5,3.0,4.0,32.0,16.0,256.0,uniform,transformer,0.0,,,,,0.38333333333333336
11,Car,SFA,2,5,3.0,4.0,32.0,16.0,256.0,uniform,transformer,0.0,,,,,0.25
11,Car,SFA,3,5,3.0,4.0,32.0,16.0,256.0,uniform,transformer,0.0,,,,,0.48333333333333334
11,Car,SFA,4,5,3.0,4.0,32.0,16.0,256.0,uniform,transformer,0.0,,,,,0.4
11,Car,SFA,0,6,3.0,4.0,32.0,16.0,256.0,uniform,transformer,0.0,,,,,0.21666666666666667
11,Car,SFA,1,6,3.0,4.0,32.0,16.0,256.0,uniform,transformer,0.0,,,,,0.38333333333333336
11,Car,SFA,2,6,3.0,4.0,32.0,16.0,256.0,uniform,transformer,0.0,,,,,0.23333333333333334
11,Car,SFA,3,6,3.0,4.0,32.0,16.0,256.0,uniform,transformer,0.0,,,,,0.48333333333333334
11,Car,SFA,4,6,3.0,4.0,32.0,16.0,256.0,uniform,transformer,0.0,,,,,0.45
11,Car,SFA,0,5,3.0,4.0,128.0,64.0,256.0,quantile,transformer,0.0,,,,,0.36666666666666664
11,Car,SFA,1,5,3.0,4.0,128.0,64.0,256.0,quantile,transformer,0.0,,,,,0.35
11,Car,SFA,2,5,3.0,4.0,128.0,64.0,256.0,quantile,transformer,0.0,,,,,0.23333333333333334
11,Car,SFA,3,5,3.0,4.0,128.0,64.0,256.0,quantile,transformer,0.0,,,,,0.38333333333333336
11,Car,SFA,4,5,3.0,4.0,128.0,64.0,256.0,quantile,transformer,0.0,,,,,0.36666666666666664
11,Car,SFA,0,6,3.0,4.0,128.0,64.0,128.0,quantile,transformer,0.0,,,,,0.21666666666666667
11,Car,SFA,1,6,3.0,4.0,128.0,64.0,128.0,quantile,transformer,0.0,,,,,0.5166666666666667
11,Car,SFA,2,6,3.0,4.0,128.0,64.0,128.0,quantile,transformer,0.0,,,,,0.23333333333333334
11,Car,SFA,3,6,3.0,4.0,128.0,64.0,128.0,quantile,transformer,0.0,,,,,0.4666666666666667
11,Car,SFA,4,6,3.0,4.0,128.0,64.0,128.0,quantile,transformer,0.0,,,,,0.55
11,Car,SFA,0,5,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.4666666666666667
11,Car,SFA,1,5,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.4666666666666667
11,Car,SFA,2,5,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.48333333333333334
11,Car,SFA,3,5,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.5666666666666667
11,Car,SFA,4,5,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.5
11,Car,SFA,0,5,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.4166666666666667
11,Car,SFA,1,5,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.45
11,Car,SFA,2,5,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.4666666666666667
11,Car,SFA,3,5,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.4666666666666667
11,Car,SFA,4,5,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.4666666666666667
11,Car,SFA,0,5,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.4
11,Car,SFA,1,5,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.4666666666666667
11,Car,SFA,2,5,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.4666666666666667
11,Car,SFA,3,5,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.6333333333333333
11,Car,SFA,4,5,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.6
11,Car,SFA,0,5,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.4666666666666667
11,Car,SFA,1,5,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.48333333333333334
11,Car,SFA,2,5,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.4166666666666667
11,Car,SFA,3,5,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.45
11,Car,SFA,4,5,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.5
11,Car,SFA,0,5,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.5333333333333333
11,Car,SFA,1,5,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.48333333333333334
11,Car,SFA,2,5,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.45
11,Car,SFA,3,5,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.6166666666666667
11,Car,SFA,4,5,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.48333333333333334
11,Car,SFA,0,5,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.48333333333333334
11,Car,SFA,1,5,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.36666666666666664
11,Car,SFA,2,5,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.43333333333333335
11,Car,SFA,3,5,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.5333333333333333
11,Car,SFA,4,5,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.38333333333333336
11,Car,SFA,0,5,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.4666666666666667
11,Car,SFA,1,5,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.5333333333333333
11,Car,SFA,2,5,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.4666666666666667
11,Car,SFA,3,5,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.5333333333333333
11,Car,SFA,4,5,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.4666666666666667
11,Car,SFA,0,5,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.4
11,Car,SFA,1,5,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.4166666666666667
11,Car,SFA,2,5,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.4166666666666667
11,Car,SFA,3,5,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.4166666666666667
11,Car,SFA,4,5,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.35
11,Car,SFA,0,6,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.5166666666666667
11,Car,SFA,1,6,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.5166666666666667
11,Car,SFA,2,6,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.38333333333333336
11,Car,SFA,3,6,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.5166666666666667
11,Car,SFA,4,6,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.43333333333333335
11,Car,SFA,0,6,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.45
11,Car,SFA,1,6,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.45
11,Car,SFA,2,6,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.38333333333333336
11,Car,SFA,3,6,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.43333333333333335
11,Car,SFA,4,6,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.4166666666666667
11,Car,SFA,0,6,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.43333333333333335
11,Car,SFA,1,6,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.55
11,Car,SFA,2,6,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.5
11,Car,SFA,3,6,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.5333333333333333
11,Car,SFA,4,6,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.4666666666666667
11,Car,SFA,0,6,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.5
11,Car,SFA,1,6,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.5166666666666667
11,Car,SFA,2,6,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.43333333333333335
11,Car,SFA,3,6,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.4666666666666667
11,Car,SFA,4,6,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.43333333333333335
11,Car,SFA,0,6,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.4666666666666667
11,Car,SFA,1,6,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.5166666666666667
11,Car,SFA,2,6,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.5
11,Car,SFA,3,6,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.5833333333333334
11,Car,SFA,4,6,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.5333333333333333
11,Car,SFA,0,6,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.4166666666666667
11,Car,SFA,1,6,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.36666666666666664
11,Car,SFA,2,6,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.4166666666666667
11,Car,SFA,3,6,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.5333333333333333
11,Car,SFA,4,6,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.36666666666666664
11,Car,SFA,0,6,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.45
11,Car,SFA,1,6,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.5666666666666667
11,Car,SFA,2,6,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.48333333333333334
11,Car,SFA,3,6,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.55
11,Car,SFA,4,6,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.55
11,Car,SFA,0,6,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.43333333333333335
11,Car,SFA,1,6,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.45
11,Car,SFA,2,6,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.4166666666666667
11,Car,SFA,3,6,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.45
11,Car,SFA,4,6,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.38333333333333336
11,Car,TOOLS,0,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.4666666666666667
11,Car,TOOLS,1,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.6333333333333333
11,Car,TOOLS,2,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.2
11,Car,TOOLS,3,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.18333333333333332
11,Car,TOOLS,4,0,3.0,4.0,128.0,64.0,,,transformer,0.0,,,,,0.5666666666666667
11,Car,TOOLS,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5
11,Car,TOOLS,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.48333333333333334
11,Car,TOOLS,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.4
11,Car,TOOLS,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.23333333333333334
11,Car,TOOLS,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.23333333333333334
11,Car,TOOLS,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5
11,Car,TOOLS,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.55
11,Car,TOOLS,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.38333333333333336
11,Car,TOOLS,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.21666666666666667
11,Car,TOOLS,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.45
11,Car,TOOLS_SYM,0,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.35
11,Car,TOOLS_SYM,1,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.43333333333333335
11,Car,TOOLS_SYM,2,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.31666666666666665
11,Car,TOOLS_SYM,3,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.48333333333333334
11,Car,TOOLS_SYM,4,5,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.4
11,Car,TOOLS_SYM,0,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.4
11,Car,TOOLS_SYM,1,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.4666666666666667
11,Car,TOOLS_SYM,2,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.31666666666666665
11,Car,TOOLS_SYM,3,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.5
