number,symbolCount,numOfAttentionLayers,method,header,dmodel,dff,ncoef,strategy,architecture,dropout,name,num_resblocks,num_channels,use_1x1conv,lr,Test Accuracy,fold
40,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,Fish,,,,,0.7885714285714286,3
40,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,Fish,,,,,0.12571428571428572,4
40,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,Fish,,,,,0.3485714285714286,0
40,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,Fish,,,,,0.48,1
40,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,Fish,,,,,0.36,2
40,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,Fish,,,,,0.4114285714285714,3
40,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,Fish,,,,,0.44571428571428573,4
40,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,Fish,,,,,0.32571428571428573,0
40,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,Fish,,,,,0.32571428571428573,1
40,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,Fish,,,,,0.32571428571428573,2
40,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,Fish,,,,,0.3657142857142857,3
40,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,Fish,,,,,0.3028571428571429,4
41,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,FordA,,,,,0.9946969696969697,0
41,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,FordA,,,,,1.0,1
41,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,FordA,,,,,0.9734848484848485,2
41,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,FordA,,,,,0.996969696969697,3
41,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,FordA,,,,,0.9992424242424243,4
61,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,InsectEPGRegularTrain,,,,,1.0,0
61,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,InsectEPGRegularTrain,,,,,1.0,1
61,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,InsectEPGRegularTrain,,,,,1.0,2
61,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,InsectEPGRegularTrain,,,,,1.0,3
61,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,InsectEPGRegularTrain,,,,,1.0,4
61,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,InsectEPGRegularTrain,,,,,0.9236947791164659,0
61,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,InsectEPGRegularTrain,,,,,1.0,1
61,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,InsectEPGRegularTrain,,,,,0.9919678714859438,2
61,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,InsectEPGRegularTrain,,,,,0.9357429718875502,3
61,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,InsectEPGRegularTrain,,,,,0.9959839357429718,4
61,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,InsectEPGRegularTrain,,,,,0.9236947791164659,0
61,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,InsectEPGRegularTrain,,,,,0.9236947791164659,1
61,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,InsectEPGRegularTrain,,,,,0.9196787148594378,2
61,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,InsectEPGRegularTrain,,,,,0.9036144578313253,3
61,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,InsectEPGRegularTrain,,,,,0.9518072289156626,4
63,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,InsectWingbeatSound,,,,,0.2878787878787879,0
63,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,InsectWingbeatSound,,,,,0.3303030303030303,1
63,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,InsectWingbeatSound,,,,,0.24797979797979797,2
63,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,InsectWingbeatSound,,,,,0.2919191919191919,3
63,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,InsectWingbeatSound,,,,,0.302020202020202,4
63,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,InsectWingbeatSound,,,,,0.32575757575757575,0
63,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,InsectWingbeatSound,,,,,0.3005050505050505,1
63,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,InsectWingbeatSound,,,,,0.29494949494949496,2
63,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,InsectWingbeatSound,,,,,0.31262626262626264,3
63,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,InsectWingbeatSound,,,,,0.3111111111111111,4
64,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,ItalyPowerDemand,,,,,0.9650145772594753,0
64,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,ItalyPowerDemand,,,,,0.9368318756073858,1
64,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,ItalyPowerDemand,,,,,0.9708454810495627,2
64,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,ItalyPowerDemand,,,,,0.9708454810495627,3
64,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,ItalyPowerDemand,,,,,0.9630709426627794,4
64,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,ItalyPowerDemand,,,,,0.924198250728863,0
64,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,ItalyPowerDemand,,,,,0.858114674441205,1
64,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,ItalyPowerDemand,,,,,0.8814382896015549,2
64,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,ItalyPowerDemand,,,,,0.9008746355685131,3
64,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,ItalyPowerDemand,,,,,0.8892128279883382,4
64,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,ItalyPowerDemand,,,,,0.8668610301263362,0
64,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,ItalyPowerDemand,,,,,0.8386783284742468,1
64,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,ItalyPowerDemand,,,,,0.8075801749271136,2
64,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,ItalyPowerDemand,,,,,0.859086491739553,3
64,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,ItalyPowerDemand,,,,,0.531584062196307,4
67,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,Lightning7,,,,,0.4794520547945205,0
67,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,Lightning7,,,,,0.5342465753424658,1
67,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,Lightning7,,,,,0.4794520547945205,2
67,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,Lightning7,,,,,0.5205479452054794,3
67,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,Lightning7,,,,,0.2191780821917808,4
69,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,Meat,,,,,0.9333333333333333,0
69,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,Meat,,,,,0.9333333333333333,1
69,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,Meat,,,,,0.9,2
69,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,Meat,,,,,0.95,3
69,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,Meat,,,,,0.9333333333333333,4
69,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,Meat,,,,,0.6333333333333333,0
69,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,Meat,,,,,0.2833333333333333,1
69,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,Meat,,,,,0.5666666666666667,2
69,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,Meat,,,,,0.5166666666666667,3
69,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,Meat,,,,,0.36666666666666664,4
69,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,Meat,,,,,0.5,0
69,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,Meat,,,,,0.5,1
69,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,Meat,,,,,0.5,2
69,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,Meat,,,,,0.48333333333333334,3
69,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,Meat,,,,,0.48333333333333334,4
70,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,MedicalImages,,,,,0.525,0
70,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,MedicalImages,,,,,0.5802631578947368,1
70,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,MedicalImages,,,,,0.5578947368421052,2
70,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,MedicalImages,,,,,0.5776315789473684,3
70,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,MedicalImages,,,,,0.5894736842105263,4
70,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,MedicalImages,,,,,0.631578947368421,0
70,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,MedicalImages,,,,,0.6118421052631579,1
70,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,MedicalImages,,,,,0.6328947368421053,2
70,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,MedicalImages,,,,,0.6947368421052632,3
70,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,MedicalImages,,,,,0.6368421052631579,4
70,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,MedicalImages,,,,,0.46578947368421053,0
70,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,MedicalImages,,,,,0.49078947368421055,1
70,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,MedicalImages,,,,,0.5407894736842105,2
70,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,MedicalImages,,,,,0.5289473684210526,3
70,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,MedicalImages,,,,,0.5144736842105263,4
71,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,MelbournePedestrian,,,,,0.9524395243952439,0
71,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,MelbournePedestrian,,,,,0.9532595325953259,1
71,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,MelbournePedestrian,,,,,0.956129561295613,2
71,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,MelbournePedestrian,,,,,0.955309553095531,3
71,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,MelbournePedestrian,,,,,0.9425994259942599,4
71,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,MelbournePedestrian,,,,,0.8847888478884789,0
71,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,MelbournePedestrian,,,,,0.8716687166871668,1
71,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,MelbournePedestrian,,,,,0.8261582615826158,2
71,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,MelbournePedestrian,,,,,0.8400984009840098,3
71,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,MelbournePedestrian,,,,,0.8786387863878639,4
71,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,MelbournePedestrian,,,,,0.7974579745797458,0
71,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,MelbournePedestrian,,,,,0.8228782287822878,1
71,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,MelbournePedestrian,,,,,0.8163181631816319,2
71,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,MelbournePedestrian,,,,,0.8154981549815498,3
71,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,MelbournePedestrian,,,,,0.7937679376793768,4
72,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,MiddlePhalanxOutlineAgeGroup,,,,,0.5974025974025974,0
72,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,MiddlePhalanxOutlineAgeGroup,,,,,0.6103896103896104,1
72,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,MiddlePhalanxOutlineAgeGroup,,,,,0.6103896103896104,2
72,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,MiddlePhalanxOutlineAgeGroup,,,,,0.5584415584415584,3
72,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,MiddlePhalanxOutlineAgeGroup,,,,,0.6168831168831169,4
72,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,MiddlePhalanxOutlineAgeGroup,,,,,0.5714285714285714,0
72,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,MiddlePhalanxOutlineAgeGroup,,,,,0.5974025974025974,1
72,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,MiddlePhalanxOutlineAgeGroup,,,,,0.6168831168831169,2
72,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,MiddlePhalanxOutlineAgeGroup,,,,,0.5844155844155844,3
72,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,MiddlePhalanxOutlineAgeGroup,,,,,0.6038961038961039,4
73,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,MiddlePhalanxOutlineCorrect,,,,,0.6838487972508591,0
73,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,MiddlePhalanxOutlineCorrect,,,,,0.7491408934707904,1
73,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,MiddlePhalanxOutlineCorrect,,,,,0.7147766323024055,2
73,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,MiddlePhalanxOutlineCorrect,,,,,0.7491408934707904,3
73,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,MiddlePhalanxOutlineCorrect,,,,,0.7353951890034365,4
80,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,OSULeaf,,,,,0.8016528925619835,0
80,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,OSULeaf,,,,,0.8016528925619835,1
80,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,OSULeaf,,,,,0.6322314049586777,2
80,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,OSULeaf,,,,,0.6115702479338843,3
80,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,OSULeaf,,,,,0.768595041322314,4
81,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,OliveOil,,,,,0.6333333333333333,0
81,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,OliveOil,,,,,0.5666666666666667,1
81,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,OliveOil,,,,,0.7,2
81,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,OliveOil,,,,,0.6333333333333333,3
81,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,OliveOil,,,,,0.6666666666666666,4
81,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,OliveOil,,,,,0.4,0
81,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,OliveOil,,,,,0.4,1
81,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,OliveOil,,,,,0.5,2
81,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,OliveOil,,,,,0.4,3
81,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,OliveOil,,,,,0.4,4
83,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,PhalangesOutlinesCorrect,,,,,0.7692307692307693,0
83,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,PhalangesOutlinesCorrect,,,,,0.752913752913753,1
83,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,PhalangesOutlinesCorrect,,,,,0.7564102564102564,2
83,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,PhalangesOutlinesCorrect,,,,,0.7505827505827506,3
83,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,PhalangesOutlinesCorrect,,,,,0.7715617715617715,4
83,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,PhalangesOutlinesCorrect,,,,,0.717948717948718,0
83,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,PhalangesOutlinesCorrect,,,,,0.7202797202797203,1
83,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,PhalangesOutlinesCorrect,,,,,0.717948717948718,2
83,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,PhalangesOutlinesCorrect,,,,,0.7144522144522144,3
83,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,PhalangesOutlinesCorrect,,,,,0.7086247086247086,4
89,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9523809523809523,0
89,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9619047619047619,1
89,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9619047619047619,2
89,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9333333333333333,3
89,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9619047619047619,4
89,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9714285714285714,0
89,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9904761904761905,1
89,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9142857142857143,2
89,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9904761904761905,3
89,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9619047619047619,4
89,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9428571428571428,0
89,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9428571428571428,1
89,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9238095238095239,2
89,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.8666666666666667,3
89,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9238095238095239,4
89,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9428571428571428,0
89,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9238095238095239,1
89,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9619047619047619,2
89,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9142857142857143,3
89,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,Plane,,,,,0.9714285714285714,4
90,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,PowerCons,,,,,0.9388888888888889,0
90,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,PowerCons,,,,,0.95,1
90,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,PowerCons,,,,,0.9444444444444444,2
90,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,PowerCons,,,,,0.9388888888888889,3
90,0,3.0,TSFRESH,4.0,32.0,16.0,,,transformer,0.0,PowerCons,,,,,0.95,4
91,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxOutlineAgeGroup,,,,,0.8097560975609757,0
91,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxOutlineAgeGroup,,,,,0.8341463414634146,1
91,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxOutlineAgeGroup,,,,,0.824390243902439,2
91,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxOutlineAgeGroup,,,,,0.8195121951219512,3
91,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxOutlineAgeGroup,,,,,0.8341463414634146,4
91,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxOutlineAgeGroup,,,,,0.8439024390243902,0
91,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxOutlineAgeGroup,,,,,0.8439024390243902,1
91,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxOutlineAgeGroup,,,,,0.848780487804878,2
91,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxOutlineAgeGroup,,,,,0.8439024390243902,3
91,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxOutlineAgeGroup,,,,,0.8585365853658536,4
93,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxTW,,,,,0.7853658536585366,0
93,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxTW,,,,,0.7951219512195122,1
93,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxTW,,,,,0.7707317073170732,2
93,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxTW,,,,,0.7121951219512195,3
93,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxTW,,,,,0.7902439024390244,4
93,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxTW,,,,,0.7414634146341463,0
93,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxTW,,,,,0.751219512195122,1
93,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxTW,,,,,0.7707317073170732,2
93,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxTW,,,,,0.7463414634146341,3
93,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,ProximalPhalanxTW,,,,,0.7658536585365854,4
102,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,ShapesAll,,,,,0.675,0
102,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,ShapesAll,,,,,0.635,1
102,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,ShapesAll,,,,,0.6316666666666667,2
102,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,ShapesAll,,,,,0.6783333333333333,3
102,0,3.0,ORI,4.0,32.0,16.0,,,transformer,0.0,ShapesAll,,,,,0.6666666666666666,4
104,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.8933333333333333,0
104,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.9133333333333333,1
104,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.8533333333333334,2
104,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.9,3
104,0,3.0,TSFEL,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.88,4
104,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.8,0
104,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.76,1
104,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.82,2
104,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.82,3
104,0,3.0,CATCH22,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.76,4
104,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.5866666666666667,0
104,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.62,1
104,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.5266666666666666,2
104,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.3466666666666667,3
104,0,3.0,TSFEAT,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.6133333333333333,4
104,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.7866666666666666,0
104,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.8,1
104,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.8066666666666666,2
104,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.8266666666666667,3
104,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,SmoothSubspace,,,,,0.86,4
108,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,Strawberry,,,,,0.9378378378378378,0
108,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,Strawberry,,,,,0.9351351351351351,1
108,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,Strawberry,,,,,0.9432432432432433,2
108,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,Strawberry,,,,,0.9378378378378378,3
108,0,3.0,TSFRESH_SEL,4.0,32.0,16.0,,,transformer,0.0,Strawberry,,,,,0.9324324324324325,4
109,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,SwedishLeaf,,,,,0.7872,0
109,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,SwedishLeaf,,,,,0.7648,1
109,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,SwedishLeaf,,,,,0.8128,2
109,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,SwedishLeaf,,,,,0.8144,3
109,0,3.0,CATCH24,4.0,32.0,16.0,,,transformer,0.0,SwedishLeaf,,,,,0.832,4
109,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,SwedishLeaf,,,,,0.6128,0
109,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,SwedishLeaf,,,,,0.6016,1
109,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,SwedishLeaf,,,,,0.5984,2
109,0,3.0,TOOLS,4.0,32.0,16.0,,,transformer,0.0,SwedishLeaf,,,,,0.6064,3
