method,number,name,fold,symbolCount,numOfAttentionLayers,header,dmodel,dff,ncoef,strategy,architecture,dropout,num_resblocks,num_channels,use_1x1conv,lr,Test Accuracy
TSFRESH,61,InsectEPGRegularTrain,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8112449799196787
TSFRESH,61,InsectEPGRegularTrain,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9718875502008032
TSFRESH,61,InsectEPGRegularTrain,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9678714859437751
TSFRESH,61,InsectEPGRegularTrain,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8313253012048193
TSFRESH,61,InsectEPGRegularTrain,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6224899598393574
TSFRESH,63,InsectWingbeatSound,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.08686868686868687
TSFRESH,63,InsectWingbeatSound,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.09090909090909091
TSFRESH,63,InsectWingbeatSound,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.09545454545454546
TSFRESH,63,InsectWingbeatSound,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.10101010101010101
TSFRESH,63,InsectWingbeatSound,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.09242424242424242
TSFRESH,64,ItalyPowerDemand,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5014577259475219
TSFRESH,64,ItalyPowerDemand,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.49854227405247814
TSFRESH,64,ItalyPowerDemand,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.49854227405247814
TSFRESH,64,ItalyPowerDemand,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.49854227405247814
TSFRESH,64,ItalyPowerDemand,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.46647230320699706
TSFRESH,67,Lightning7,0,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.4794520547945205
TSFRESH,67,Lightning7,1,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.5342465753424658
TSFRESH,67,Lightning7,2,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.4794520547945205
TSFRESH,67,Lightning7,3,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.5205479452054794
TSFRESH,67,Lightning7,4,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.2191780821917808
TSFRESH,69,Meat,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.31666666666666665
TSFRESH,69,Meat,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.3333333333333333
TSFRESH,69,Meat,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4
TSFRESH,69,Meat,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4
TSFRESH,69,Meat,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.31666666666666665
TSFRESH,70,MedicalImages,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5144736842105263
TSFRESH,70,MedicalImages,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.07894736842105263
TSFRESH,70,MedicalImages,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.1013157894736842
TSFRESH,70,MedicalImages,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.021052631578947368
TSFRESH,70,MedicalImages,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.042105263157894736
TSFRESH,71,MelbournePedestrian,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8884788847888478
TSFRESH,71,MelbournePedestrian,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8933989339893399
TSFRESH,71,MelbournePedestrian,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8888888888888888
TSFRESH,71,MelbournePedestrian,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.9130791307913079
TSFRESH,71,MelbournePedestrian,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.8876588765887659
TSFRESH,72,MiddlePhalanxOutlineAgeGroup,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.24025974025974026
TSFRESH,72,MiddlePhalanxOutlineAgeGroup,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.461038961038961
TSFRESH,72,MiddlePhalanxOutlineAgeGroup,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.18831168831168832
TSFRESH,72,MiddlePhalanxOutlineAgeGroup,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.24025974025974026
TSFRESH,72,MiddlePhalanxOutlineAgeGroup,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.4090909090909091
TSFRESH,73,MiddlePhalanxOutlineCorrect,0,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.6838487972508591
TSFRESH,73,MiddlePhalanxOutlineCorrect,1,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.7491408934707904
TSFRESH,73,MiddlePhalanxOutlineCorrect,2,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.7147766323024055
TSFRESH,73,MiddlePhalanxOutlineCorrect,3,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.7491408934707904
TSFRESH,73,MiddlePhalanxOutlineCorrect,4,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.7353951890034365
TSFRESH,74,MiddlePhalanxTW,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.05844155844155844
TSFRESH,74,MiddlePhalanxTW,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.2857142857142857
TSFRESH,74,MiddlePhalanxTW,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.24025974025974026
TSFRESH,74,MiddlePhalanxTW,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.14935064935064934
TSFRESH,74,MiddlePhalanxTW,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.05844155844155844
TSFRESH,80,OSULeaf,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.1652892561983471
TSFRESH,80,OSULeaf,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.1859504132231405
TSFRESH,80,OSULeaf,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.1859504132231405
TSFRESH,80,OSULeaf,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.19008264462809918
TSFRESH,80,OSULeaf,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.13636363636363635
TSFRESH,81,OliveOil,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4
TSFRESH,81,OliveOil,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.3333333333333333
TSFRESH,81,OliveOil,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4
TSFRESH,81,OliveOil,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.26666666666666666
TSFRESH,81,OliveOil,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.23333333333333334
TSFRESH,83,PhalangesOutlinesCorrect,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5046620046620046
TSFRESH,83,PhalangesOutlinesCorrect,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.38694638694638694
TSFRESH,83,PhalangesOutlinesCorrect,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.38694638694638694
TSFRESH,83,PhalangesOutlinesCorrect,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6130536130536131
TSFRESH,83,PhalangesOutlinesCorrect,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6130536130536131
TSFRESH,89,Plane,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.1619047619047619
